"Category";"locus_tag"
"Biosynthesis of amino acids";"b2472"
"Biosynthesis of amino acids";"b2478"
"Biosynthesis of amino acids";"b2551"
"Biosynthesis of amino acids";"b2599"
"Biosynthesis of amino acids";"b2600"
"Biosynthesis of amino acids";"b2601"
"Biosynthesis of amino acids";"b2687"
"Biosynthesis of amino acids";"b2779"
"Biosynthesis of amino acids";"b2797"
"Biosynthesis of amino acids";"b2818"
"Biosynthesis of amino acids";"b2838"
"Biosynthesis of amino acids";"b2913"
"Biosynthesis of amino acids";"b2914"
"Biosynthesis of amino acids";"b2925"
"Biosynthesis of amino acids";"b2926"
"Biosynthesis of amino acids";"b2935"
"Biosynthesis of amino acids";"b2942"
"Biosynthesis of amino acids";"b3008"
"Biosynthesis of amino acids";"b3117"
"Biosynthesis of amino acids";"b3172"
"Biosynthesis of amino acids";"b3212"
"Biosynthesis of amino acids";"b3213"
"Biosynthesis of amino acids";"b3281"
"Biosynthesis of amino acids";"b3359"
"Biosynthesis of amino acids";"b3386"
"Biosynthesis of amino acids";"b3389"
"Biosynthesis of amino acids";"b3390"
"Biosynthesis of amino acids";"b3433"
"Biosynthesis of amino acids";"b3607"
"Biosynthesis of amino acids";"b3612"
"Biosynthesis of amino acids";"b3670"
"Biosynthesis of amino acids";"b3671"
"Biosynthesis of amino acids";"b3744"
"Biosynthesis of amino acids";"b3769"
"Biosynthesis of amino acids";"b3770"
"Biosynthesis of amino acids";"b3771"
"Biosynthesis of amino acids";"b3772"
"Biosynthesis of amino acids";"b3774"
"Biosynthesis of amino acids";"b3809"
"Biosynthesis of amino acids";"b3829"
"Biosynthesis of amino acids";"b3870"
"Biosynthesis of amino acids";"b3916"
"Biosynthesis of amino acids";"b3919"
"Biosynthesis of amino acids";"b3939"
"Biosynthesis of amino acids";"b3940"
"Biosynthesis of amino acids";"b3957"
"Biosynthesis of amino acids";"b3958"
"Biosynthesis of amino acids";"b3959"
"Biosynthesis of amino acids";"b3960"
"Biosynthesis of amino acids";"b4013"
"Biosynthesis of amino acids";"b4019"
"Biosynthesis of amino acids";"b4024"
"Biosynthesis of amino acids";"b4054"
"Biosynthesis of amino acids";"b4090"
"Biosynthesis of amino acids";"b4254"
"Biosynthesis of amino acids";"b4388"
"Biosynthesis of amino acids";"b4395"
"Biosynthesis of amino acids";"b4471"
"Nucleotide metabolism";"b0030"
"Nucleotide metabolism";"b0104"
"Nucleotide metabolism";"b0125"
"Nucleotide metabolism";"b0160"
"Nucleotide metabolism";"b0171"
"Nucleotide metabolism";"b0238"
"Nucleotide metabolism";"b0284"
"Nucleotide metabolism";"b0285"
"Nucleotide metabolism";"b0286"
"Nucleotide metabolism";"b0337"
"Nucleotide metabolism";"b0391"
"Nucleotide metabolism";"b0469"
"Nucleotide metabolism";"b0474"
"Nucleotide metabolism";"b0477"
"Nucleotide metabolism";"b0480"
"Nucleotide metabolism";"b0651"
"Nucleotide metabolism";"b0675"
"Nucleotide metabolism";"b0910"
"Nucleotide metabolism";"b1098"
"Nucleotide metabolism";"b1131"
"Nucleotide metabolism";"b1238"
"Nucleotide metabolism";"b1623"
"Nucleotide metabolism";"b1759"
"Nucleotide metabolism";"b1982"
"Nucleotide metabolism";"b2065"
"Nucleotide metabolism";"b2066"
"Nucleotide metabolism";"b2143"
"Nucleotide metabolism";"b2162"
"Nucleotide metabolism";"b2234"
"Nucleotide metabolism";"b2235"
"Nucleotide metabolism";"b2291"
"Nucleotide metabolism";"b2361"
"Nucleotide metabolism";"b2407"
"Nucleotide metabolism";"b2498"
"Nucleotide metabolism";"b2507"
"Nucleotide metabolism";"b2508"
"Nucleotide metabolism";"b2518"
"Nucleotide metabolism";"b2593"
"Nucleotide metabolism";"b2675"
"Nucleotide metabolism";"b2676"
"Nucleotide metabolism";"b2744"
"Nucleotide metabolism";"b2780"
"Nucleotide metabolism";"b2781"
"Nucleotide metabolism";"b2795"
"Nucleotide metabolism";"b2827"
"Nucleotide metabolism";"b2866"
"Nucleotide metabolism";"b2867"
"Nucleotide metabolism";"b2868"
"Nucleotide metabolism";"b2883"
"Nucleotide metabolism";"b2954"
"Nucleotide metabolism";"b3085"
"Nucleotide metabolism";"b3248"
"Nucleotide metabolism";"b3399"
"Nucleotide metabolism";"b3640"
"Nucleotide metabolism";"b3648"
"Nucleotide metabolism";"b3665"
"Nucleotide metabolism";"b3831"
"Nucleotide metabolism";"b4177"
"Nucleotide metabolism";"b4238"
"Nucleotide metabolism";"b4374"
"Nucleotide metabolism";"b4382"
"Nucleotide metabolism";"b4384"
"Nucleotide metabolism";"b4394"
"Biosynthesis of cofactors";"b0009"
"Biosynthesis of cofactors";"b0025"
"Biosynthesis of cofactors";"b0032"
"Biosynthesis of cofactors";"b0033"
"Biosynthesis of cofactors";"b0048"
"Biosynthesis of cofactors";"b0052"
"Biosynthesis of cofactors";"b0103"
"Biosynthesis of cofactors";"b0109"
"Biosynthesis of cofactors";"b0116"
"Biosynthesis of cofactors";"b0131"
"Biosynthesis of cofactors";"b0133"
"Biosynthesis of cofactors";"b0134"
"Biosynthesis of cofactors";"b0142"
"Biosynthesis of cofactors";"b0154"
"Biosynthesis of cofactors";"b0171"
"Biosynthesis of cofactors";"b0180"
"Biosynthesis of cofactors";"b0369"
"Biosynthesis of cofactors";"b0383"
"Biosynthesis of cofactors";"b0414"
"Biosynthesis of cofactors";"b0415"
"Biosynthesis of cofactors";"b0417"
"Biosynthesis of cofactors";"b0423"
"Biosynthesis of cofactors";"b0425"
"Biosynthesis of cofactors";"b0428"
"Biosynthesis of cofactors";"b0474"
"Biosynthesis of cofactors";"b0475"
"Biosynthesis of cofactors";"b0529"
"Biosynthesis of cofactors";"b0628"
"Biosynthesis of cofactors";"b0630"
"Biosynthesis of cofactors";"b0638"
"Biosynthesis of cofactors";"b0639"
"Biosynthesis of cofactors";"b0662"
"Biosynthesis of cofactors";"b0750"
"Biosynthesis of cofactors";"b0774"
"Biosynthesis of cofactors";"b0775"
"Biosynthesis of cofactors";"b0776"
"Biosynthesis of cofactors";"b0777"
"Biosynthesis of cofactors";"b0778"
"Biosynthesis of cofactors";"b0781"
"Biosynthesis of cofactors";"b0782"
"Biosynthesis of cofactors";"b0783"
"Biosynthesis of cofactors";"b0785"
"Biosynthesis of cofactors";"b0827"
"Biosynthesis of cofactors";"b0844"
"Biosynthesis of cofactors";"b0907"
"Biosynthesis of cofactors";"b0931"
"Biosynthesis of cofactors";"b0945"
"Biosynthesis of cofactors";"b1004"
"Biosynthesis of cofactors";"b1062"
"Biosynthesis of cofactors";"b1093"
"Biosynthesis of cofactors";"b1095"
"Biosynthesis of cofactors";"b1096"
"Biosynthesis of cofactors";"b1131"
"Biosynthesis of cofactors";"b1210"
"Biosynthesis of cofactors";"b1236"
"Biosynthesis of cofactors";"b1270"
"Biosynthesis of cofactors";"b1277"
"Biosynthesis of cofactors";"b1281"
"Biosynthesis of cofactors";"b1288"
"Biosynthesis of cofactors";"b1593"
"Biosynthesis of cofactors";"b1613"
"Biosynthesis of cofactors";"b1617"
"Biosynthesis of cofactors";"b1636"
"Biosynthesis of cofactors";"b1638"
"Biosynthesis of cofactors";"b1662"
"Biosynthesis of cofactors";"b1686"
"Biosynthesis of cofactors";"b1740"
"Biosynthesis of cofactors";"b1768"
"Biosynthesis of cofactors";"b1812"
"Biosynthesis of cofactors";"b1865"
"Biosynthesis of cofactors";"b1991"
"Biosynthesis of cofactors";"b1992"
"Biosynthesis of cofactors";"b1993"
"Biosynthesis of cofactors";"b2028"
"Biosynthesis of cofactors";"b2042"
"Biosynthesis of cofactors";"b2103"
"Biosynthesis of cofactors";"b2104"
"Biosynthesis of cofactors";"b2153"
"Biosynthesis of cofactors";"b2232"
"Biosynthesis of cofactors";"b2260"
"Biosynthesis of cofactors";"b2261"
"Biosynthesis of cofactors";"b2262"
"Biosynthesis of cofactors";"b2263"
"Biosynthesis of cofactors";"b2264"
"Biosynthesis of cofactors";"b2265"
"Biosynthesis of cofactors";"b2311"
"Biosynthesis of cofactors";"b2315"
"Biosynthesis of cofactors";"b2320"
"Biosynthesis of cofactors";"b2323"
"Biosynthesis of cofactors";"b2400"
"Biosynthesis of cofactors";"b2418"
"Biosynthesis of cofactors";"b2436"
"Biosynthesis of cofactors";"b2459"
"Biosynthesis of cofactors";"b2518"
"Biosynthesis of cofactors";"b2530"
"Biosynthesis of cofactors";"b2551"
"Biosynthesis of cofactors";"b2564"
"Biosynthesis of cofactors";"b2574"
"Biosynthesis of cofactors";"b2615"
"Biosynthesis of cofactors";"b2688"
"Biosynthesis of cofactors";"b2765"
"Biosynthesis of cofactors";"b2780"
"Biosynthesis of cofactors";"b2906"
"Biosynthesis of cofactors";"b2907"
"Biosynthesis of cofactors";"b2927"
"Biosynthesis of cofactors";"b2942"
"Biosynthesis of cofactors";"b2947"
"Biosynthesis of cofactors";"b3041"
"Biosynthesis of cofactors";"b3058"
"Biosynthesis of cofactors";"b3177"
"Biosynthesis of cofactors";"b3360"
"Biosynthesis of cofactors";"b3368"
"Biosynthesis of cofactors";"b3412"
"Biosynthesis of cofactors";"b3634"
"Biosynthesis of cofactors";"b3639"
"Biosynthesis of cofactors";"b3642"
"Biosynthesis of cofactors";"b3770"
"Biosynthesis of cofactors";"b3803"
"Biosynthesis of cofactors";"b3804"
"Biosynthesis of cofactors";"b3805"
"Biosynthesis of cofactors";"b3812"
"Biosynthesis of cofactors";"b3833"
"Biosynthesis of cofactors";"b3843"
"Biosynthesis of cofactors";"b3850"
"Biosynthesis of cofactors";"b3867"
"Biosynthesis of cofactors";"b3930"
"Biosynthesis of cofactors";"b3974"
"Biosynthesis of cofactors";"b3990"
"Biosynthesis of cofactors";"b3991"
"Biosynthesis of cofactors";"b3992"
"Biosynthesis of cofactors";"b3993"
"Biosynthesis of cofactors";"b3994"
"Biosynthesis of cofactors";"b3997"
"Biosynthesis of cofactors";"b4039"
"Biosynthesis of cofactors";"b4040"
"Biosynthesis of cofactors";"b4177"
"Biosynthesis of cofactors";"b4211"
"Biosynthesis of cofactors";"b4244"
"Biosynthesis of cofactors";"b4245"
"Biosynthesis of cofactors";"b4386"
"Biosynthesis of nucleotide sugars";"b0200"
"Biosynthesis of nucleotide sugars";"b0222"
"Biosynthesis of nucleotide sugars";"b0394"
"Biosynthesis of nucleotide sugars";"b0688"
"Biosynthesis of nucleotide sugars";"b0757"
"Biosynthesis of nucleotide sugars";"b0758"
"Biosynthesis of nucleotide sugars";"b0759"
"Biosynthesis of nucleotide sugars";"b0918"
"Biosynthesis of nucleotide sugars";"b1119"
"Biosynthesis of nucleotide sugars";"b1215"
"Biosynthesis of nucleotide sugars";"b1236"
"Biosynthesis of nucleotide sugars";"b1613"
"Biosynthesis of nucleotide sugars";"b1640"
"Biosynthesis of nucleotide sugars";"b2028"
"Biosynthesis of nucleotide sugars";"b2036"
"Biosynthesis of nucleotide sugars";"b2038"
"Biosynthesis of nucleotide sugars";"b2039"
"Biosynthesis of nucleotide sugars";"b2040"
"Biosynthesis of nucleotide sugars";"b2041"
"Biosynthesis of nucleotide sugars";"b2042"
"Biosynthesis of nucleotide sugars";"b2048"
"Biosynthesis of nucleotide sugars";"b2049"
"Biosynthesis of nucleotide sugars";"b2052"
"Biosynthesis of nucleotide sugars";"b2053"
"Biosynthesis of nucleotide sugars";"b2253"
"Biosynthesis of nucleotide sugars";"b2255"
"Biosynthesis of nucleotide sugars";"b2388"
"Biosynthesis of nucleotide sugars";"b3052"
"Biosynthesis of nucleotide sugars";"b3176"
"Biosynthesis of nucleotide sugars";"b3189"
"Biosynthesis of nucleotide sugars";"b3197"
"Biosynthesis of nucleotide sugars";"b3198"
"Biosynthesis of nucleotide sugars";"b3430"
"Biosynthesis of nucleotide sugars";"b3619"
"Biosynthesis of nucleotide sugars";"b3729"
"Biosynthesis of nucleotide sugars";"b3730"
"Biosynthesis of nucleotide sugars";"b3786"
"Biosynthesis of nucleotide sugars";"b3787"
"Biosynthesis of nucleotide sugars";"b3788"
"Biosynthesis of nucleotide sugars";"b3789"
"Biosynthesis of nucleotide sugars";"b3790"
"Biosynthesis of nucleotide sugars";"b3791"
"Biosynthesis of nucleotide sugars";"b3972"
"Biosynthesis of nucleotide sugars";"b4025"
"beta-Lactam resistance";"b0084"
"beta-Lactam resistance";"b0433"
"beta-Lactam resistance";"b0462"
"beta-Lactam resistance";"b0463"
"beta-Lactam resistance";"b0635"
"beta-Lactam resistance";"b0929"
"beta-Lactam resistance";"b1107"
"beta-Lactam resistance";"b1243"
"beta-Lactam resistance";"b1244"
"beta-Lactam resistance";"b1245"
"beta-Lactam resistance";"b1246"
"beta-Lactam resistance";"b1247"
"beta-Lactam resistance";"b1329"
"beta-Lactam resistance";"b2215"
"beta-Lactam resistance";"b3035"
"beta-Lactam resistance";"b3396"
"beta-Lactam resistance";"b4150"
"Vancomycin resistance";"b0086"
"Vancomycin resistance";"b0087"
"Vancomycin resistance";"b0090"
"Vancomycin resistance";"b0092"
"Vancomycin resistance";"b0381"
"Vancomycin resistance";"b1190"
"Vancomycin resistance";"b1488"
"Vancomycin resistance";"b4053"
"Cationic antimicrobial peptide (CAMP) resistance";"b0161"
"Cationic antimicrobial peptide (CAMP) resistance";"b0181"
"Cationic antimicrobial peptide (CAMP) resistance";"b0192"
"Cationic antimicrobial peptide (CAMP) resistance";"b0462"
"Cationic antimicrobial peptide (CAMP) resistance";"b0463"
"Cationic antimicrobial peptide (CAMP) resistance";"b0622"
"Cationic antimicrobial peptide (CAMP) resistance";"b1113"
"Cationic antimicrobial peptide (CAMP) resistance";"b1129"
"Cationic antimicrobial peptide (CAMP) resistance";"b1130"
"Cationic antimicrobial peptide (CAMP) resistance";"b1290"
"Cationic antimicrobial peptide (CAMP) resistance";"b1291"
"Cationic antimicrobial peptide (CAMP) resistance";"b1292"
"Cationic antimicrobial peptide (CAMP) resistance";"b1293"
"Cationic antimicrobial peptide (CAMP) resistance";"b1294"
"Cationic antimicrobial peptide (CAMP) resistance";"b1531"
"Cationic antimicrobial peptide (CAMP) resistance";"b2253"
"Cationic antimicrobial peptide (CAMP) resistance";"b2254"
"Cationic antimicrobial peptide (CAMP) resistance";"b2255"
"Cationic antimicrobial peptide (CAMP) resistance";"b2256"
"Cationic antimicrobial peptide (CAMP) resistance";"b2257"
"Cationic antimicrobial peptide (CAMP) resistance";"b2258"
"Cationic antimicrobial peptide (CAMP) resistance";"b2259"
"Cationic antimicrobial peptide (CAMP) resistance";"b2435"
"Cationic antimicrobial peptide (CAMP) resistance";"b2817"
"Cationic antimicrobial peptide (CAMP) resistance";"b3035"
"Cationic antimicrobial peptide (CAMP) resistance";"b3363"
"Cationic antimicrobial peptide (CAMP) resistance";"b3546"
"Cationic antimicrobial peptide (CAMP) resistance";"b3860"
"Cationic antimicrobial peptide (CAMP) resistance";"b3911"
"Cationic antimicrobial peptide (CAMP) resistance";"b3912"
"Cationic antimicrobial peptide (CAMP) resistance";"b4112"
"Cationic antimicrobial peptide (CAMP) resistance";"b4113"
"Cationic antimicrobial peptide (CAMP) resistance";"b4114"
"Cationic antimicrobial peptide (CAMP) resistance";"b4169"
"Cationic antimicrobial peptide (CAMP) resistance";"b4544"
"Cationic antimicrobial peptide (CAMP) resistance";"b4698"
"ABC transporters";"b0066"
"ABC transporters";"b0067"
"ABC transporters";"b0068"
"ABC transporters";"b0151"
"ABC transporters";"b0152"
"ABC transporters";"b0153"
"ABC transporters";"b0158"
"ABC transporters";"b0197"
"ABC transporters";"b0198"
"ABC transporters";"b0199"
"ABC transporters";"b0262"
"ABC transporters";"b0365"
"ABC transporters";"b0366"
"ABC transporters";"b0367"
"ABC transporters";"b0448"
"ABC transporters";"b0449"
"ABC transporters";"b0588"
"ABC transporters";"b0589"
"ABC transporters";"b0590"
"ABC transporters";"b0592"
"ABC transporters";"b0652"
"ABC transporters";"b0653"
"ABC transporters";"b0654"
"ABC transporters";"b0655"
"ABC transporters";"b0760"
"ABC transporters";"b0763"
"ABC transporters";"b0764"
"ABC transporters";"b0765"
"ABC transporters";"b0809"
"ABC transporters";"b0810"
"ABC transporters";"b0811"
"ABC transporters";"b0829"
"ABC transporters";"b0830"
"ABC transporters";"b0831"
"ABC transporters";"b0832"
"ABC transporters";"b0854"
"ABC transporters";"b0855"
"ABC transporters";"b0856"
"ABC transporters";"b0857"
"ABC transporters";"b0860"
"ABC transporters";"b0861"
"ABC transporters";"b0862"
"ABC transporters";"b0863"
"ABC transporters";"b0864"
"ABC transporters";"b0879"
"ABC transporters";"b0886"
"ABC transporters";"b0887"
"ABC transporters";"b0914"
"ABC transporters";"b0933"
"ABC transporters";"b0934"
"ABC transporters";"b0936"
"ABC transporters";"b1116"
"ABC transporters";"b1117"
"ABC transporters";"b1118"
"ABC transporters";"b1123"
"ABC transporters";"b1124"
"ABC transporters";"b1125"
"ABC transporters";"b1126"
"ABC transporters";"b1243"
"ABC transporters";"b1244"
"ABC transporters";"b1245"
"ABC transporters";"b1246"
"ABC transporters";"b1247"
"ABC transporters";"b1290"
"ABC transporters";"b1291"
"ABC transporters";"b1292"
"ABC transporters";"b1293"
"ABC transporters";"b1294"
"ABC transporters";"b1329"
"ABC transporters";"b1496"
"ABC transporters";"b1513"
"ABC transporters";"b1514"
"ABC transporters";"b1515"
"ABC transporters";"b1516"
"ABC transporters";"b1709"
"ABC transporters";"b1711"
"ABC transporters";"b1857"
"ABC transporters";"b1858"
"ABC transporters";"b1859"
"ABC transporters";"b1900"
"ABC transporters";"b1901"
"ABC transporters";"b1917"
"ABC transporters";"b1918"
"ABC transporters";"b1920"
"ABC transporters";"b2128"
"ABC transporters";"b2129"
"ABC transporters";"b2130"
"ABC transporters";"b2131"
"ABC transporters";"b2148"
"ABC transporters";"b2149"
"ABC transporters";"b2150"
"ABC transporters";"b2177"
"ABC transporters";"b2178"
"ABC transporters";"b2179"
"ABC transporters";"b2180"
"ABC transporters";"b2198"
"ABC transporters";"b2199"
"ABC transporters";"b2200"
"ABC transporters";"b2201"
"ABC transporters";"b2211"
"ABC transporters";"b2306"
"ABC transporters";"b2307"
"ABC transporters";"b2308"
"ABC transporters";"b2309"
"ABC transporters";"b2310"
"ABC transporters";"b2422"
"ABC transporters";"b2423"
"ABC transporters";"b2424"
"ABC transporters";"b2425"
"ABC transporters";"b2546"
"ABC transporters";"b2547"
"ABC transporters";"b2548"
"ABC transporters";"b2677"
"ABC transporters";"b2678"
"ABC transporters";"b2679"
"ABC transporters";"b3191"
"ABC transporters";"b3192"
"ABC transporters";"b3193"
"ABC transporters";"b3194"
"ABC transporters";"b3195"
"ABC transporters";"b3201"
"ABC transporters";"b3269"
"ABC transporters";"b3270"
"ABC transporters";"b3271"
"ABC transporters";"b3450"
"ABC transporters";"b3451"
"ABC transporters";"b3452"
"ABC transporters";"b3453"
"ABC transporters";"b3454"
"ABC transporters";"b3455"
"ABC transporters";"b3456"
"ABC transporters";"b3457"
"ABC transporters";"b3458"
"ABC transporters";"b3460"
"ABC transporters";"b3462"
"ABC transporters";"b3463"
"ABC transporters";"b3476"
"ABC transporters";"b3477"
"ABC transporters";"b3478"
"ABC transporters";"b3479"
"ABC transporters";"b3480"
"ABC transporters";"b3540"
"ABC transporters";"b3541"
"ABC transporters";"b3542"
"ABC transporters";"b3543"
"ABC transporters";"b3544"
"ABC transporters";"b3566"
"ABC transporters";"b3567"
"ABC transporters";"b3568"
"ABC transporters";"b3661"
"ABC transporters";"b3725"
"ABC transporters";"b3726"
"ABC transporters";"b3727"
"ABC transporters";"b3728"
"ABC transporters";"b3748"
"ABC transporters";"b3749"
"ABC transporters";"b3750"
"ABC transporters";"b3751"
"ABC transporters";"b3917"
"ABC transporters";"b4032"
"ABC transporters";"b4033"
"ABC transporters";"b4034"
"ABC transporters";"b4035"
"ABC transporters";"b4086"
"ABC transporters";"b4087"
"ABC transporters";"b4088"
"ABC transporters";"b4105"
"ABC transporters";"b4106"
"ABC transporters";"b4227"
"ABC transporters";"b4230"
"ABC transporters";"b4231"
"ABC transporters";"b4261"
"ABC transporters";"b4262"
"ABC transporters";"b4287"
"ABC transporters";"b4288"
"ABC transporters";"b4289"
"ABC transporters";"b4290"
"ABC transporters";"b4460"
"ABC transporters";"b4485"
"Two-component system";"b0161"
"Two-component system";"b0167"
"Two-component system";"b0196"
"Two-component system";"b0383"
"Two-component system";"b0399"
"Two-component system";"b0400"
"Two-component system";"b0485"
"Two-component system";"b0535"
"Two-component system";"b0564"
"Two-component system";"b0570"
"Two-component system";"b0571"
"Two-component system";"b0572"
"Two-component system";"b0573"
"Two-component system";"b0574"
"Two-component system";"b0575"
"Two-component system";"b0584"
"Two-component system";"b0612"
"Two-component system";"b0613"
"Two-component system";"b0614"
"Two-component system";"b0615"
"Two-component system";"b0616"
"Two-component system";"b0617"
"Two-component system";"b0618"
"Two-component system";"b0619"
"Two-component system";"b0620"
"Two-component system";"b0652"
"Two-component system";"b0653"
"Two-component system";"b0654"
"Two-component system";"b0655"
"Two-component system";"b0694"
"Two-component system";"b0695"
"Two-component system";"b0696"
"Two-component system";"b0697"
"Two-component system";"b0698"
"Two-component system";"b0733"
"Two-component system";"b0734"
"Two-component system";"b0772"
"Two-component system";"b0929"
"Two-component system";"b0972"
"Two-component system";"b0973"
"Two-component system";"b0974"
"Two-component system";"b0978"
"Two-component system";"b0979"
"Two-component system";"b0981"
"Two-component system";"b0982"
"Two-component system";"b0983"
"Two-component system";"b0993"
"Two-component system";"b0995"
"Two-component system";"b0996"
"Two-component system";"b0997"
"Two-component system";"b0998"
"Two-component system";"b1071"
"Two-component system";"b1129"
"Two-component system";"b1130"
"Two-component system";"b1221"
"Two-component system";"b1222"
"Two-component system";"b1224"
"Two-component system";"b1225"
"Two-component system";"b1226"
"Two-component system";"b1227"
"Two-component system";"b1421"
"Two-component system";"b1465"
"Two-component system";"b1466"
"Two-component system";"b1467"
"Two-component system";"b1468"
"Two-component system";"b1474"
"Two-component system";"b1475"
"Two-component system";"b1476"
"Two-component system";"b1479"
"Two-component system";"b1488"
"Two-component system";"b1500"
"Two-component system";"b1524"
"Two-component system";"b1608"
"Two-component system";"b1609"
"Two-component system";"b1882"
"Two-component system";"b1883"
"Two-component system";"b1884"
"Two-component system";"b1885"
"Two-component system";"b1886"
"Two-component system";"b1887"
"Two-component system";"b1888"
"Two-component system";"b1890"
"Two-component system";"b1891"
"Two-component system";"b1892"
"Two-component system";"b1914"
"Two-component system";"b1916"
"Two-component system";"b1922"
"Two-component system";"b1923"
"Two-component system";"b1951"
"Two-component system";"b2060"
"Two-component system";"b2061"
"Two-component system";"b2062"
"Two-component system";"b2074"
"Two-component system";"b2075"
"Two-component system";"b2076"
"Two-component system";"b2077"
"Two-component system";"b2078"
"Two-component system";"b2079"
"Two-component system";"b2193"
"Two-component system";"b2215"
"Two-component system";"b2216"
"Two-component system";"b2217"
"Two-component system";"b2218"
"Two-component system";"b2219"
"Two-component system";"b2220"
"Two-component system";"b2221"
"Two-component system";"b2222"
"Two-component system";"b2223"
"Two-component system";"b2224"
"Two-component system";"b2253"
"Two-component system";"b2367"
"Two-component system";"b2368"
"Two-component system";"b2369"
"Two-component system";"b2370"
"Two-component system";"b2469"
"Two-component system";"b2470"
"Two-component system";"b2553"
"Two-component system";"b2554"
"Two-component system";"b2556"
"Two-component system";"b2696"
"Two-component system";"b2786"
"Two-component system";"b2844"
"Two-component system";"b2994"
"Two-component system";"b2997"
"Two-component system";"b3025"
"Two-component system";"b3026"
"Two-component system";"b3035"
"Two-component system";"b3072"
"Two-component system";"b3096"
"Two-component system";"b3202"
"Two-component system";"b3210"
"Two-component system";"b3357"
"Two-component system";"b3404"
"Two-component system";"b3405"
"Two-component system";"b3528"
"Two-component system";"b3666"
"Two-component system";"b3667"
"Two-component system";"b3668"
"Two-component system";"b3669"
"Two-component system";"b3702"
"Two-component system";"b3728"
"Two-component system";"b3786"
"Two-component system";"b3787"
"Two-component system";"b3868"
"Two-component system";"b3869"
"Two-component system";"b3870"
"Two-component system";"b3911"
"Two-component system";"b3912"
"Two-component system";"b4002"
"Two-component system";"b4003"
"Two-component system";"b4004"
"Two-component system";"b4112"
"Two-component system";"b4113"
"Two-component system";"b4123"
"Two-component system";"b4124"
"Two-component system";"b4125"
"Two-component system";"b4150"
"Two-component system";"b4151"
"Two-component system";"b4152"
"Two-component system";"b4153"
"Two-component system";"b4154"
"Two-component system";"b4292"
"Two-component system";"b4293"
"Two-component system";"b4355"
"Two-component system";"b4398"
"Two-component system";"b4399"
"Two-component system";"b4401"
"Two-component system";"b4441"
"Two-component system";"b4513"
"Two-component system";"b4515"
"Two-component system";"b4592"
"Quorum sensing";"b0098"
"Quorum sensing";"b0407"
"Quorum sensing";"b0414"
"Quorum sensing";"b0694"
"Quorum sensing";"b0754"
"Quorum sensing";"b1243"
"Quorum sensing";"b1244"
"Quorum sensing";"b1245"
"Quorum sensing";"b1246"
"Quorum sensing";"b1247"
"Quorum sensing";"b1264"
"Quorum sensing";"b1277"
"Quorum sensing";"b1285"
"Quorum sensing";"b1329"
"Quorum sensing";"b1440"
"Quorum sensing";"b1441"
"Quorum sensing";"b1442"
"Quorum sensing";"b1443"
"Quorum sensing";"b1447"
"Quorum sensing";"b1483"
"Quorum sensing";"b1484"
"Quorum sensing";"b1485"
"Quorum sensing";"b1486"
"Quorum sensing";"b1487"
"Quorum sensing";"b1492"
"Quorum sensing";"b1493"
"Quorum sensing";"b1511"
"Quorum sensing";"b1512"
"Quorum sensing";"b1513"
"Quorum sensing";"b1514"
"Quorum sensing";"b1515"
"Quorum sensing";"b1516"
"Quorum sensing";"b1517"
"Quorum sensing";"b1518"
"Quorum sensing";"b1704"
"Quorum sensing";"b1805"
"Quorum sensing";"b1891"
"Quorum sensing";"b1892"
"Quorum sensing";"b1916"
"Quorum sensing";"b1951"
"Quorum sensing";"b2554"
"Quorum sensing";"b2556"
"Quorum sensing";"b2601"
"Quorum sensing";"b2610"
"Quorum sensing";"b2687"
"Quorum sensing";"b3020"
"Quorum sensing";"b3025"
"Quorum sensing";"b3026"
"Quorum sensing";"b3175"
"Quorum sensing";"b3300"
"Quorum sensing";"b3357"
"Quorum sensing";"b3454"
"Quorum sensing";"b3455"
"Quorum sensing";"b3456"
"Quorum sensing";"b3457"
"Quorum sensing";"b3458"
"Quorum sensing";"b3460"
"Quorum sensing";"b3464"
"Quorum sensing";"b3517"
"Quorum sensing";"b3609"
"Quorum sensing";"b3705"
"Quorum sensing";"b3981"
"Quorum sensing";"b4046"
"Quorum sensing";"b4172"
"Biofilm formation - Escherichia coli";"b0145"
"Biofilm formation - Escherichia coli";"b0254"
"Biofilm formation - Escherichia coli";"b0385"
"Biofilm formation - Escherichia coli";"b0983"
"Biofilm formation - Escherichia coli";"b1021"
"Biofilm formation - Escherichia coli";"b1022"
"Biofilm formation - Escherichia coli";"b1023"
"Biofilm formation - Escherichia coli";"b1024"
"Biofilm formation - Escherichia coli";"b1040"
"Biofilm formation - Escherichia coli";"b1041"
"Biofilm formation - Escherichia coli";"b1042"
"Biofilm formation - Escherichia coli";"b1043"
"Biofilm formation - Escherichia coli";"b1071"
"Biofilm formation - Escherichia coli";"b1194"
"Biofilm formation - Escherichia coli";"b1285"
"Biofilm formation - Escherichia coli";"b1341"
"Biofilm formation - Escherichia coli";"b1512"
"Biofilm formation - Escherichia coli";"b1815"
"Biofilm formation - Escherichia coli";"b1891"
"Biofilm formation - Escherichia coli";"b1892"
"Biofilm formation - Escherichia coli";"b1914"
"Biofilm formation - Escherichia coli";"b1916"
"Biofilm formation - Escherichia coli";"b1921"
"Biofilm formation - Escherichia coli";"b1922"
"Biofilm formation - Escherichia coli";"b1951"
"Biofilm formation - Escherichia coli";"b1954"
"Biofilm formation - Escherichia coli";"b1956"
